Transaction ID,CPU Time,I/O on Disk,% Read Operations
1256,2.0688,3,9
1257,2.3443,3,90
1258,1.8849,3,87
1259,2.2448,3,7
1260,1.8823,3,94
1261,2.0382,3,2
1262,1.9277,3,7
1263,2.3431,3,89
1264,2.3244,3,24
1265,1.9342,3,78
1266,1.5809,3,13
1267,2.0585,3,85
1268,1.9548,3,90
1269,2.3434,3,3
1270,2.1356,3,77
1271,2.3196,2,12
1272,2.0933,3,92
1273,2.4172,3,100
1274,2.3275,3,19
1275,2.2818,3,11
1276,2.1234,3,11
1277,2.3223,3,8
1278,1.9373,3,5
1279,1.954,3,92
1280,1.8732,3,87
1281,1.9216,3,86
1282,1.6793,3,84
1283,2.2675,3,13
1284,2.1379,3,87
1285,2.1819,3,94
1286,2.1291,3,9
1287,1.9402,3,82
1288,2.0428,3,9
1289,2.1252,3,1
1290,1.7714,3,16
1291,1.6592,3,86
1292,2.3459,3,11
1293,2.0941,3,12
1294,2.1191,3,6
1295,2.1658,3,87
1296,1.8744,3,15
1297,2.2258,3,8
1298,2.3446,3,2
1299,2.2082,3,90
1300,1.8394,3,92
1301,2.192,3,12
1302,2.3303,3,90
1303,2.0098,3,15
1304,1.9718,3,94
1305,1.999,3,17
1306,2.4222,2,82
1307,1.8254,3,14
1308,2.616,3,6
1309,1.7558,3,13
1310,2.0127,3,85
1311,2.1845,3,85
1312,2.3277,3,97
1313,1.9361,3,95
1314,2.0,3,6
1315,1.7795,3,89
1316,1.9984,3,18
1317,2.2377,3,95
1318,1.8219,3,13
1319,2.2063,3,8
1320,2.1928,3,3
1321,1.7487,2,12
1322,1.8374,3,6
1323,1.9682,3,78
1324,2.0638,3,88
1325,2.1906,3,99
1326,1.9541,3,17
1327,1.9706,3,94
1328,1.7695,3,12
1329,2.1276,3,89
1330,2.0806,3,16
1331,2.1138,3,95
1332,2.0902,3,80
1333,2.197,3,92
1334,2.3974,3,14
1335,2.1371,3,7
1336,1.9139,3,97
1337,2.366,3,8
1338,1.878,3,17
1339,2.0562,3,12
1340,1.8995,3,89
1341,2.1877,3,90
1342,1.9547,3,7
1343,2.1497,3,87
1344,2.2964,3,17
1345,2.1153,3,10
1346,2.0357,3,81
1347,2.2147,2,85
1348,1.9508,3,9
1349,1.9185,3,19
1350,2.1767,3,83
1351,2.2188,3,13
1352,2.2333,3,12
1353,2.4931,3,0
1354,2.2313,3,90
1355,1.6211,3,10
1356,2.0701,3,85
1357,2.1448,3,17
1358,1.9782,3,0
1359,2.3469,3,84
1360,2.1035,3,80
1361,2.0027,3,9
1362,1.8022,3,8
1363,2.1408,3,94
1364,2.0609,3,14
1365,2.1538,3,95
1366,2.3651,3,7
1367,2.3323,2,9
1368,1.8543,3,7
1369,1.8211,3,10
1370,2.0426,3,94
1371,2.516,3,95
1372,1.678,3,18
1373,1.6747,3,98
1374,2.4425,3,7
1375,1.6824,3,7
1376,1.5841,3,90
1377,1.7717,3,86
1378,1.908,3,3
1379,2.0115,3,96
1380,2.0728,3,11
1381,1.9955,3,10
1382,2.3273,3,8
1383,1.7603,3,92
1384,2.1545,3,91
1385,1.9806,3,82
1386,1.6371,2,5
1387,2.0671,3,7
1388,1.9088,3,91
1389,2.2724,3,90
1390,1.8974,3,9
1391,1.9776,3,84
1392,1.9706,3,86
1393,2.2361,3,83
1394,1.9511,3,9
1395,2.1337,3,86
1396,1.7784,3,83
1397,1.9866,3,5
1398,2.4138,3,92
1399,1.9284,3,4
1400,2.0853,3,6
1401,2.1873,3,0
1402,2.0117,3,13
1403,2.0763,3,11
1404,2.0753,3,6
1405,2.2424,3,94
1406,2.1175,3,84
1407,2.1587,3,11
1408,2.1967,3,11
1409,1.9349,3,98
1410,2.1017,3,19
1411,2.1315,3,7
1412,1.9015,3,5
1413,2.2009,3,96
1414,1.8572,3,88
1415,2.2598,3,15
1416,2.1609,3,16
1417,1.903,3,93
1418,1.9845,3,7
1419,1.8109,3,14
1420,2.3,3,6
1421,1.8045,3,2
1422,2.0457,3,12
1423,2.1236,3,94
1424,2.3798,3,12
1425,2.0104,3,10
1426,2.1037,3,10
1427,1.8883,3,86
1428,2.1719,3,89
1429,2.029,3,6
1430,2.3288,3,17
1431,2.1918,3,16
1432,1.5225,3,86
1433,2.0025,3,9
1434,2.031,3,15
1435,2.083,3,6
1436,2.0732,3,10
1437,2.1969,3,82
1438,1.9371,3,98
1439,2.0204,3,11
1440,1.8334,3,86
1441,2.3066,3,97
1442,1.9626,3,19
1443,2.216,3,9
1444,2.1346,3,5
1445,2.3329,2,7
1446,2.0852,3,93
1447,2.1406,3,4
1448,2.4207,3,87
1449,2.4822,3,85
1450,2.2297,3,12
1451,1.8563,3,100
1452,1.929,3,84
1453,1.7938,3,83
1454,2.2849,3,7
1455,1.879,3,16
1456,2.1613,3,0
1457,2.1313,3,96
1458,1.9903,3,6
1459,2.2298,2,100
1460,2.0029,3,8
1461,1.5142,3,11
1462,1.9183,3,97
1463,2.002,3,15
1464,2.4019,3,16
1465,2.0664,3,87
1466,2.0504,3,9
1467,1.953,3,86
1468,1.8573,3,93
1469,2.0363,3,5
1470,1.7946,3,11
1471,1.8867,3,1
1472,1.7562,3,0
1473,1.816,3,90
1474,1.7636,3,12
1475,2.1652,3,87
1476,1.8442,2,95
1477,2.0007,3,16
1478,2.259,3,92
1479,1.9865,3,89
1480,2.0692,3,85
1481,2.2273,3,96
1482,2.4196,3,0
1483,2.3108,3,10
1484,1.7682,3,89
1485,2.3832,3,93
1486,1.8997,3,79
1487,2.039,3,19
1488,2.0737,3,84
1489,1.8857,3,8
1490,2.0895,3,96
1491,2.1672,3,83
1492,2.018,3,20
1493,2.3972,3,94
1494,1.7528,3,89
1495,1.9257,3,8
1496,1.6058,3,16
1497,1.8719,3,85
1498,2.1769,3,10
1499,2.0688,3,4
1500,2.2655,3,94
1501,2.1548,3,10
1502,2.087,3,5
1503,1.8705,3,89
1504,2.2991,3,7
1505,2.1767,3,92
1506,2.0073,3,92
1507,2.1993,3,10
1508,1.7219,3,84
1509,2.1502,3,4
1510,2.1368,3,85
1511,1.9369,3,6
1512,2.048,3,84
1513,2.1302,3,10
1514,2.2647,3,9
1515,2.1396,3,19
1516,1.9295,3,18
1517,2.2626,3,92
1518,1.9272,3,92
1519,2.3647,3,91
1520,2.1201,3,15
1521,1.6316,3,83
1522,2.0178,3,13
1523,1.8865,3,86
1524,1.8096,3,95
1525,1.8632,3,86
1526,2.2577,3,98
1527,1.8371,3,91
1528,2.2232,3,12
1529,2.15,3,19
1530,2.3149,3,100
1531,2.1108,3,0
1532,2.1525,3,97
1533,2.2089,3,9
1534,2.0495,3,85
1535,2.3754,3,9
1536,1.9019,3,14
1537,1.8778,3,94
1538,1.7577,3,12
1539,2.1725,3,84
1540,2.1124,3,89
1541,2.0003,3,15
1542,1.8451,3,95
1543,1.9858,3,89
1544,1.9246,3,11
1545,1.9987,3,86
1546,1.8914,3,86
1547,2.0383,3,13
1548,2.0372,3,12
1549,2.4441,3,88
1550,1.9475,3,10
1551,1.782,3,92
1552,2.1025,3,96
1553,1.9476,3,88
1554,1.8662,3,12
1555,2.2463,3,24
1556,1.77,3,14
1557,1.7799,3,85
1558,2.2929,3,93
1559,1.915,3,3
1560,2.2195,3,13
1561,2.1921,3,91
1562,1.9371,3,88
1563,2.4632,3,84
1564,2.4106,3,84
1565,1.9969,3,84
1566,1.7512,3,95
1567,2.2328,3,15
1568,1.9784,3,89
1569,1.9209,3,88
1570,2.178,3,82
1571,2.1239,2,0
1572,2.0254,3,86
1573,1.9839,3,92
1574,2.1912,3,5
1575,2.5036,3,81
1576,1.952,3,78
1577,1.8725,3,13
1578,1.9096,3,14
1579,2.089,3,10
1580,2.3802,3,10
1581,2.0356,3,89
1582,2.1392,3,9
1583,2.1382,3,5
1584,2.0585,3,6
1585,2.3003,3,89
1586,2.0814,3,12
1587,2.2376,3,16
1588,2.2165,3,100
1589,1.8027,3,90
1590,1.9341,3,86
1591,1.9982,3,93
1592,1.8668,3,14
1593,2.2686,3,86
1594,2.3494,3,84
1595,1.9511,3,97
1596,2.3483,3,93
1597,2.0862,3,88
1598,2.2362,3,95
1599,2.1159,3,81
1600,2.0872,3,6
1601,1.9549,3,7
1602,2.0228,3,5
1603,1.9375,3,14
1604,2.2033,3,95
1605,2.0993,3,10
1606,1.9716,3,94
1607,1.5343,3,94
1608,2.0321,3,13
1609,1.8876,3,91
1610,2.1382,3,8
1611,1.9171,3,10
1612,1.6841,3,84
1613,2.147,3,5
1614,2.3567,3,13
1615,1.964,3,88
1616,1.7152,3,86
1617,2.2004,3,13
1618,2.7016,3,3
1619,2.0694,3,0
1620,1.7431,3,8
1621,2.3338,3,6
1622,2.0651,3,91
1623,2.095,3,19
1624,1.8633,3,13
1625,1.8761,3,82
1626,2.1588,3,18
1627,1.9501,3,10
1628,2.2531,3,15
1629,1.7079,3,93
1630,2.0226,3,13
1631,2.103,3,5
1632,2.1403,3,15
1633,1.8577,3,89
1634,2.2208,3,91
1635,2.1127,3,21
1636,2.3152,3,3
1637,2.1961,3,5
1638,1.5539,3,14
1639,2.3243,3,86
1640,2.1434,3,13
1641,2.205,3,8
1642,2.2191,3,10
1643,2.2377,3,8
1644,2.1602,3,84
1645,1.8878,3,84
1646,2.2321,3,16
1647,2.1166,3,12
1648,1.895,3,5
1649,2.0834,3,89
1650,1.9851,3,3
1651,1.9124,3,87
1652,2.16,3,81
1653,1.9778,3,85
1654,2.2643,3,86
1655,2.4857,3,8
1656,1.8517,3,100
1657,2.0538,3,13
1658,2.0532,3,17
1659,1.9205,3,6
1660,2.1116,3,6
1661,2.0857,3,85
1662,2.3702,3,11
1663,1.9422,3,0
1664,2.2433,3,97
1665,2.061,3,5
1666,2.0343,2,9
1667,1.966,3,18
1668,1.9779,3,89
1669,1.8295,3,8
1670,1.9833,3,8
1671,2.1096,3,14
1672,1.7762,3,5
1673,1.9756,3,83
1674,2.0222,3,86
1675,1.8503,3,89
1676,1.7221,3,20
1677,2.0817,3,88
1678,2.1028,3,11
1679,2.2251,3,98
1680,2.1217,3,14
1681,2.015,3,2
1682,2.0262,3,90
1683,2.3029,3,95
1684,1.6738,3,4
1685,2.0618,3,6
1686,2.0576,3,10
1687,2.1155,3,12
1688,2.1685,3,84
1689,2.2472,3,1
1690,2.1188,3,15
1691,2.0671,2,10
1692,2.026,3,14
1693,2.3475,3,93
1694,2.1319,3,10
1695,2.1878,3,11
1696,1.9972,3,87
1697,1.8728,3,1
1698,1.9252,3,92
1699,1.7738,3,89
1700,2.0934,3,8
1701,2.0469,3,86
1702,2.017,3,96
1703,2.0991,3,6
1704,2.2609,3,0
1705,2.0408,3,10
1706,2.0148,3,6
1707,1.9923,3,16
1708,2.2812,3,13
1709,1.9772,3,5
1710,2.1946,3,83
1711,1.9477,3,91
1712,2.1712,3,17
1713,2.2121,3,80
1714,1.8035,3,93
1715,2.0049,3,87
1716,1.7882,3,90
1717,1.9424,3,91
1718,2.2948,3,86
1719,1.7273,3,4
1720,1.9897,3,84
1721,2.098,3,87
1722,2.195,3,93
1723,2.1489,3,81
1724,2.3645,3,4
1725,2.0671,3,86
1726,1.9866,3,88
1727,2.2492,3,12
1728,2.3441,3,1
1729,2.06,3,83
1730,2.3598,3,10
1731,1.8544,3,13
1732,2.3847,3,90
1733,2.0133,3,86
1734,2.2579,3,13
1735,2.1403,3,6
1736,1.8557,3,92
1737,1.9906,3,9
1738,2.0244,3,21
1739,2.2111,3,10
1740,2.4444,3,90
1741,2.1048,3,4
1742,1.9136,3,90
1743,2.0637,3,15
1744,1.8323,3,9
1745,1.5545,3,18
1746,2.0212,3,90
1747,1.9124,3,87
1748,2.3115,3,14
1749,2.1503,3,9
1750,1.6841,3,12
1751,1.9958,3,11
1752,2.1914,3,9
1753,2.1373,2,81
1754,2.0841,3,3
1755,1.5296,3,5
1756,2.2984,3,0
1757,1.7995,3,16
1758,1.9359,3,2
1759,2.3034,3,13
1760,1.7464,3,85
1761,1.7041,3,10
1762,2.2266,3,88
1763,2.0563,2,98
1764,1.8514,3,93
1765,2.0955,3,94
1766,1.7258,2,93
1767,1.9859,3,94
1768,2.1994,3,92
1769,2.2341,3,87
1770,1.9521,3,8
1771,2.115,3,89
1772,2.1326,3,21
1773,1.9094,3,89
1774,2.2303,3,85
1775,1.7357,3,8
1776,1.9824,3,83
1777,1.9327,3,90
1778,2.0401,3,86
1779,2.1865,3,86
1780,2.0533,3,14
1781,1.9509,3,84
1782,2.0591,3,93
1783,2.5846,3,89
1784,1.9718,3,13
1785,1.7571,3,93
1786,1.83,3,11
1787,1.9953,3,92
1788,2.2677,3,89
1789,1.938,3,9
1790,2.0398,3,87
1791,1.5713,3,14
1792,1.9066,3,7
1793,2.5555,3,10
1794,2.1597,3,92
1795,2.7821,3,12
1796,1.9157,3,9
1797,1.8985,3,12
1798,2.1325,2,16
1799,2.3686,3,0
1800,1.8341,3,100
1801,1.6571,3,90
1802,2.3348,3,12
1803,2.3124,3,15
1804,1.8136,3,93
1805,2.299,3,16
1806,1.8732,3,8
1807,2.109,2,98
1808,1.8442,3,90
1809,2.2946,3,88
1810,1.982,3,9
1811,1.8351,3,13
1812,2.1927,3,89
1813,2.1229,3,10
1814,2.117,3,94
1815,1.822,3,16
1816,1.8991,3,12
1817,2.0008,3,91
1818,2.3398,3,6
1819,2.1414,3,88
1820,1.6149,3,13
1821,1.7659,3,92
1822,2.0911,2,16
1823,1.998,3,80
1824,1.8942,3,93
1825,2.1394,3,96
1826,1.8354,3,17
1827,2.4642,3,16
1828,1.992,3,12
1829,2.0809,3,4
1830,2.3114,3,90
1831,2.139,3,85
1832,1.9611,3,91
1833,1.8786,3,100
1834,2.0836,3,90
1835,2.2109,3,1
1836,1.896,3,3
1837,2.2575,3,86
1838,2.1916,3,4
1839,1.8558,3,11
1840,1.6191,3,96
1841,1.9444,3,8
1842,1.928,3,86
1843,1.94,3,10
1844,2.1328,3,94
1845,1.9454,3,96
1846,2.2682,3,5
1847,1.9849,3,12
1848,1.7226,3,14
1849,1.8674,3,0
1850,2.226,3,89
1851,2.3192,3,91
1852,1.8081,3,15
1853,2.1433,3,87
1854,1.9048,3,7
1855,2.0032,3,9
1856,1.8521,3,86
1857,1.8887,3,91
1858,2.2063,3,92
1859,1.906,3,93
1860,1.9505,3,11
1861,1.6461,3,93
1862,2.0121,3,0
1863,1.9974,3,11
1864,1.9233,3,93
1865,1.8326,3,96
1866,1.6213,2,94
1867,2.1613,3,86
1868,2.1204,3,94
1869,2.1217,3,4
1870,1.8217,3,86
1871,2.205,3,20
1872,1.6947,3,90
1873,2.0283,3,7
1874,2.4133,3,93
1875,2.0168,3,7
1876,2.6324,3,89
1877,1.8958,3,89
1878,2.0912,3,1
1879,2.2927,3,11
1880,1.9987,3,17
1881,2.0582,3,6
1882,2.1883,3,88
1883,1.7612,3,91
1884,2.1457,3,89
1885,2.2892,3,8
1886,2.0445,3,3
1887,1.7704,3,92
1888,1.9078,3,94
1889,1.7183,3,13
1890,2.1571,3,6
1891,2.2787,2,83
1892,2.3432,3,90
1893,2.1415,3,88
1894,2.4698,2,97
1895,1.7929,3,96
1896,2.1983,3,81
1897,2.2566,3,12
1898,2.1726,3,86
1899,1.7631,3,87
1900,2.0506,3,97
1901,1.8504,3,4
1902,2.1072,3,13
1903,2.1824,3,17
1904,2.1272,2,16
1905,2.0885,3,85
1906,2.0495,3,14
1907,2.0942,3,15
1908,1.9186,3,0
1909,1.9182,3,0
1910,2.2334,3,7
1911,1.8775,3,100
1912,2.1879,3,96
1913,1.9397,3,86
1914,2.1722,3,7
1915,2.2735,3,11
1916,2.0537,3,84
1917,2.1086,3,9
1918,2.04,3,95
1919,1.9183,3,9
1920,1.9079,3,8
1921,2.0176,3,2
1922,1.9015,3,85
1923,1.8889,3,98
1924,2.3159,3,9
1925,2.1815,3,85
1926,2.4104,3,10
1927,1.8856,3,88
1928,1.8708,3,7
1929,1.8387,3,91
1930,2.4868,3,12
1931,2.1505,3,10
1932,1.9284,3,89
1933,1.9968,3,96
1934,1.7651,3,10
1935,2.2408,3,87
1936,2.0735,3,97
1937,1.8065,3,12
1938,2.3368,3,85
1939,2.3142,3,9
1940,1.9269,3,17
1941,1.9014,2,18
1942,2.4082,3,6
1943,2.0203,3,89
1944,2.182,3,12
1945,1.9627,3,94
1946,2.2771,3,93
1947,1.9547,3,4
1948,1.8862,3,3
1949,2.2097,3,91
1950,1.8529,3,91
1951,2.3265,3,90
1952,2.1509,3,16
1953,2.0823,3,91
1954,1.7973,3,8
1955,2.3537,3,10
1956,2.0026,3,87
1957,1.9348,3,16
1958,2.1619,3,86
1959,2.1441,3,14
1960,1.8928,3,89
1961,2.0095,3,13
1962,1.9823,3,95
1963,2.241,3,18
1964,2.0954,3,14
1965,1.7706,2,5
1966,2.0516,3,89
1967,2.4479,3,95
1968,1.9003,3,89
1969,2.191,3,5
1970,1.9709,3,7
1971,1.8268,3,11
1972,2.3401,3,85
1973,2.3057,3,92
1974,2.249,3,97
1975,1.7158,3,91
1976,2.2809,2,13
1977,2.0396,3,9
1978,1.9164,3,88
1979,2.251,3,7
1980,2.1442,3,96
1981,2.0082,3,87
1982,1.9111,3,94
1983,1.8221,3,81
1984,1.5798,3,12
1985,2.1807,3,93
1986,1.6322,3,85
1987,2.2014,3,92
1988,1.9671,3,88
1989,2.242,3,0
1990,2.2608,3,84
1991,2.1824,3,11
1992,1.9573,3,20
1993,2.1901,3,87
1994,2.2294,3,83
1995,2.1364,3,10
1996,2.0996,3,87
1997,2.155,3,12
1998,2.2726,3,89
1999,2.0791,3,19
2000,2.3738,3,13
2001,2.1565,3,9
2002,2.037,3,9
2003,2.0559,3,100
2004,2.2258,3,13
2005,2.2516,3,5
2006,2.1686,3,93
2007,1.9117,3,11
2008,2.2536,3,0
2009,2.4373,3,12
2010,2.2183,3,92
2011,1.668,3,82
2012,2.1677,3,99
2013,2.0102,3,4
2014,1.9623,2,87
2015,2.0307,3,7
2016,2.2828,3,6
2017,2.6367,3,95
2018,2.1683,3,100
2019,1.9765,3,93
2020,1.9788,3,91
2021,1.8437,3,14
2022,2.462,3,10
2023,2.3838,3,10
2024,2.0152,3,11
2025,1.6549,3,91
2026,2.274,3,23
2027,2.2452,3,8
2028,1.949,3,17
2029,1.8623,3,88
2030,2.0035,3,90
2031,1.6496,3,11
2032,2.252,3,95
2033,2.321,2,94
2034,2.0625,3,6
2035,1.8179,2,14
2036,2.1689,3,0
2037,1.9757,3,16
2038,1.7573,3,10
2039,1.9395,3,92
2040,2.439,3,11
2041,2.0935,3,88
2042,2.1128,3,10
2043,2.1879,3,90
2044,2.112,3,94
2045,2.3068,3,12
2046,2.1398,3,10
2047,1.9627,2,5
2048,2.5015,3,10
2049,2.1499,3,87
2050,2.2125,3,94
2051,1.7068,3,4
2052,2.1459,3,86
2053,2.2221,3,7
2054,2.247,3,6
2055,2.3464,3,90
2056,1.9352,3,13
2057,2.335,3,10
2058,2.1586,3,95
2059,2.1519,3,17
2060,1.9304,3,3
2061,2.2577,2,8
2062,2.0669,3,86
2063,1.8207,3,90
2064,2.3246,3,92
2065,2.2128,3,97
2066,2.0006,3,8
2067,1.8872,3,14
2068,2.107,3,12
2069,2.0293,3,93
2070,1.7289,3,1
2071,2.0765,3,89
2072,2.253,3,86
2073,2.0407,3,83
2074,2.244,3,9
2075,1.9771,3,92
2076,2.2382,3,89
2077,2.4536,3,88
2078,1.8782,3,93
2079,2.4238,3,87
2080,2.2184,3,94
2081,1.983,3,95
2082,2.6447,3,85
2083,1.9707,3,92
2084,2.0829,3,12
2085,1.9147,3,100
2086,2.0346,3,10
2087,1.709,3,90
2088,2.1793,3,87
2089,2.3608,3,92
2090,2.1239,3,90
2091,1.9862,3,4
2092,2.0215,3,99
2093,2.0282,3,98
2094,2.1296,3,91
2095,2.2654,3,83
2096,1.6685,3,6
2097,2.025,3,11
2098,1.9201,3,2
2099,2.1003,3,2
2100,1.9657,3,6
2101,2.3079,3,88
2102,1.9663,3,16
2103,2.0856,3,97
2104,2.004,3,95
2105,2.0848,3,11
2106,2.0469,3,91
2107,2.1158,3,92
2108,2.2561,3,12
2109,1.5613,3,13
2110,1.7902,2,10
2111,1.9805,3,85
2112,2.0203,3,3
2113,1.8629,3,13
2114,2.1559,3,87
2115,1.9442,3,86
2116,1.7894,3,12
2117,1.9328,3,90
2118,1.6818,3,6
2119,2.0996,3,87
2120,2.0929,3,3
2121,1.9913,3,12
2122,2.0673,3,2
2123,2.1048,3,10
2124,2.2716,3,9
2125,2.025,3,89
2126,2.3137,3,6
2127,2.0668,3,90
2128,1.875,3,92
2129,1.8539,3,13
2130,2.1001,3,85
2131,2.2662,3,10
2132,2.3463,3,4
2133,2.0242,3,91
2134,1.8518,3,93
2135,2.184,3,88
2136,1.8761,3,89
2137,1.9441,3,83
2138,2.2859,3,24
2139,2.0022,3,6
2140,1.9009,3,14
2141,1.8749,3,85
2142,1.9018,3,8
2143,2.068,3,9
2144,2.4029,3,94
2145,1.5767,3,7
2146,2.0622,3,86
2147,1.9917,3,17
2148,2.0522,3,96
2149,2.2838,3,4
2150,2.1973,3,9
2151,2.0213,3,89
2152,2.3311,3,91
2153,2.1039,3,91
2154,2.06,3,80
2155,2.1379,3,94
2156,2.2226,3,83
2157,1.9023,3,89
2158,1.8744,3,2
2159,2.192,3,89
2160,2.0024,3,82
2161,2.4698,3,98
2162,2.1649,3,5
2163,2.2738,3,13
2164,1.8237,3,13
2165,2.2348,3,77
2166,2.1275,3,98
2167,1.9957,3,4
2168,2.1537,3,18
2169,2.3356,3,13
2170,1.9839,3,13
2171,2.0917,3,8
2172,2.0557,3,88
2173,1.8057,3,10
2174,2.2998,3,93
2175,2.186,3,87
2176,2.2062,3,16
2177,2.3201,3,2
2178,1.9002,3,3
2179,1.8218,3,18
2180,1.8252,3,11
2181,2.1693,3,95
2182,2.2318,3,90
2183,2.1591,3,97
2184,2.351,3,90
2185,1.7077,3,93
2186,2.0751,3,12
2187,2.3768,3,4
2188,2.1539,3,17
2189,1.8887,3,89
2190,2.271,3,86
2191,1.9183,3,84
2192,1.7655,3,92
2193,2.2897,3,10
2194,2.1166,3,18
2195,2.1677,3,88
2196,2.1053,3,9
2197,1.9476,3,85
2198,2.1671,3,13
2199,1.8661,3,96
2200,2.2865,3,87
2201,2.3588,3,5
2202,2.3577,3,8
2203,2.0302,3,89
2204,1.8517,3,89
2205,2.038,3,10
2206,2.2138,3,7
2207,2.2179,3,18
2208,2.0082,3,88
2209,2.1048,3,16
2210,2.2222,3,86
2211,2.4007,3,5
2212,1.9302,3,5
2213,2.2797,3,11
2214,2.2542,3,9
2215,1.8773,3,96
2216,2.2181,3,10
2217,1.9961,2,4
2218,2.1365,3,90
2219,2.1168,3,92
2220,1.942,3,15
2221,1.9954,3,86
2222,1.7815,3,88
2223,2.1132,3,7
2224,1.8641,3,10
2225,2.1437,3,94
2226,2.1669,3,90
2227,2.2975,3,17
2228,2.129,3,91
2229,2.3226,3,7
2230,1.5535,3,20
2231,1.8936,3,11
2232,2.1553,3,2
2233,1.8824,3,86
2234,2.2547,3,92
2235,2.3206,3,13
2236,2.0852,3,9
2237,2.0425,3,90
2238,1.8763,3,93
2239,2.4738,3,13
2240,2.3469,3,6
2241,2.0807,3,97
2242,2.2559,3,93
2243,1.8114,3,4
2244,2.0399,3,6
2245,2.2132,3,12
2246,1.9814,3,92
2247,2.0894,3,78
2248,2.1153,3,81
2249,1.8898,3,86
2250,2.0668,3,5
2251,1.8794,3,77
2252,2.0516,3,90
2253,1.8645,3,90
2254,1.9763,3,96
2255,1.9635,3,15
2256,2.2689,3,84
2257,2.276,3,91
2258,1.6372,3,15
2259,1.8339,3,96
2260,1.9899,3,11
2261,2.2213,3,97
2262,1.8491,3,4
2263,2.0413,3,87
2264,2.0321,2,9
2265,1.9837,3,8
2266,2.4311,3,15
2267,1.8317,3,6
2268,1.9747,3,15
2269,2.0606,3,84
2270,1.9274,3,9
2271,2.0271,3,12
2272,2.1043,3,4
2273,2.3066,3,84
2274,2.3602,3,8
2275,2.2311,3,90
2276,2.2124,3,87
2277,2.0048,3,11
2278,2.3944,3,95
2279,1.7584,3,88
2280,1.805,3,88
2281,2.2925,3,88
2282,1.7614,3,13
2283,2.0093,3,15
2284,2.2709,3,87
2285,1.8742,3,94
2286,1.9179,3,16
2287,1.9743,3,6
2288,1.848,3,93
2289,1.9717,2,12
2290,2.0255,3,93
2291,2.2793,3,90
2292,1.8587,3,2
2293,1.9742,3,87
2294,2.1104,3,92
2295,2.0985,3,95
2296,2.164,3,7
2297,1.9594,3,91
2298,1.9439,3,2
2299,2.0132,3,11
2300,2.6793,3,94
2301,2.0135,3,96
2302,1.8449,3,14
2303,1.915,3,13
2304,2.008,3,14
2305,2.0324,3,95
2306,1.9855,3,8
2307,2.2961,3,13
2308,1.7712,3,90
2309,2.044,3,13
2310,1.9511,3,9
2311,1.7076,3,95
2312,2.144,3,8
2313,2.3762,3,84
2314,2.0532,3,9
2315,1.8775,3,86
2316,2.1111,3,94
2317,1.8843,3,86
2318,1.9847,3,90
2319,1.8411,3,93
2320,2.0194,3,7
2321,2.4845,3,18
2322,2.0272,3,81
2323,2.091,3,12
2324,1.8914,3,92
2325,2.0543,3,88
2326,1.7245,3,11
2327,2.0112,3,16
2328,2.1409,3,94
2329,2.3187,3,13
2330,1.9758,3,89
2331,2.2747,3,94
2332,1.9432,3,97
2333,2.0031,3,15
2334,2.1105,3,93
2335,2.0745,3,95
2336,2.1581,3,93
2337,1.6836,3,83
2338,2.0843,3,16
2339,2.1873,3,5
2340,2.2055,3,84
2341,2.0426,3,9
2342,1.813,3,88
2343,1.6191,3,96
2344,2.0107,3,99
2345,2.3852,3,4
2346,2.3216,3,95
2347,2.2653,3,11
2348,2.0435,3,85
2349,2.2863,3,10
2350,1.9345,3,22
2351,2.1745,3,3
2352,1.8455,3,9
2353,2.3368,3,91
2354,2.4024,3,9
2355,2.6209,3,0
2356,2.3222,3,89
2357,1.9752,4,92
2358,2.2891,3,86
2359,1.874,3,87
2360,2.2314,3,0
2361,2.1298,3,11
2362,1.9347,3,89
2363,2.3134,3,7
2364,2.0695,3,100
2365,2.1824,3,93
2366,1.8434,3,94
2367,2.4855,3,10
2368,2.0071,3,2
2369,2.4291,3,13
2370,2.3551,3,7
2371,2.0078,3,11
2372,2.0586,3,93
2373,2.2707,3,90
2374,2.2892,3,86
2375,2.2066,3,13
2376,2.0669,3,90
2377,1.9406,3,91
2378,2.09,3,5
2379,2.4895,3,81
2380,2.0363,3,2
2381,2.1152,3,92
2382,1.5829,3,84
2383,2.0468,2,10
2384,1.6476,3,3
2385,2.0249,2,12
2386,2.1456,3,90
2387,1.8366,3,6
2388,2.0627,3,7
2389,1.7239,3,20
2390,2.0035,3,86
2391,2.1782,3,12
2392,2.2654,2,87
2393,2.0954,3,91
2394,1.9735,3,8
2395,2.1972,3,7
2396,2.3229,3,92
2397,1.9772,3,9
2398,2.0757,3,93
2399,2.213,3,6
2400,2.0184,3,12
2401,1.8911,3,85
2402,1.8895,2,1
2403,2.4216,3,94
2404,2.0553,3,96
2405,2.1491,3,16
2406,1.9217,3,86
2407,2.1515,3,98
2408,2.17,3,90
2409,2.0419,3,88
2410,2.1307,2,86
2411,1.6344,3,89
2412,2.123,3,4
2413,2.2972,3,92
2414,1.8129,3,6
2415,1.608,3,9
2416,2.055,3,9
2417,1.9666,3,93
2418,1.8597,3,93
2419,2.1336,3,10
2420,2.2824,3,17
2421,2.0697,3,86
2422,2.2219,3,17
2423,2.218,3,89
2424,2.0021,3,9
2425,2.18,3,99
2426,1.8117,3,16
2427,1.6415,3,6
2428,1.824,3,89
2429,2.4671,3,11
